athlete_id,name,birth_year,birth_city,birth_state,height,weight,sport_clean,is_paralympic
78824,David Munson,1884,Medina,NY,,,Athletics,False
78054,John Atlee,1882,Fort Madison,IA,180 cm,66 kg,Athletics,False
78415,Dan Frank,1882,Boston,MA,,,Athletics,False
892082,John Darling,1882,Memphis,MO,170 cm,79 kg,Athletics,False
892432,William Deitz,1884,Rice Lake,WI,,,Athletics,False
78697,Jim Lightbody,1882,Pittsburgh,PA,173 cm,61 kg,Athletics,False
78145,Emil Breitkreutz,1883,Wausau,WI,,,Athletics,False
79154,Bill Verner,1883,Grundy County,IL,,,Athletics,False
78127,George Bonhag,1882,Boston,MA,179 cm,60 kg,Athletics,False
78536,Lacey Hearn,1881,Portland,IN,,,Athletics,False
892195,Harry Kiener,1881,St. Louis,MO,185 cm,,Athletics,False
892000,Lynn Adsit,1882,New York,NY,,,Athletics,False
892256,Weber Minges,1884,St. Louis,MO,,,Athletics,False
892070,Harry Cotton,1884,Cameron,MO,,,Athletics,False
892141,Edward Grimley,1883,New York,NY,,,Athletics,False
78994,Richard Sanford,1877,Brooklyn,NY,,,Athletics,False
892280,Stirling Parkinson,1883,Cincinnati,OH,,79 kg,Athletics,False
892124,Bernie Gallagher,1880,Ithaca,NY,,,Athletics,False
78406,Joe Forshaw,1881,St. Louis,MO,184 cm,74 kg,Athletics,False
892421,Blake White Bear,1886,Fort Custer,MT,183 cm,82 kg,Athletics,False
892301,Edwin Raum,1883,Cincinnati,OH,,,Athletics,False
892163,Robert Henry,1882,Chicago,IL,,,Athletics,False
892260,Harry Monroe,1880,New Orleans,LA,,,Athletics,False
892223,Sanford Lyon,1883,Huron,SD,,,Athletics,False
78366,John Eisele,1884,Newark,NJ,180 cm,69 kg,Athletics,False
892086,Carlton Dodd,1879,Kosciusko,MS,178 cm,,Athletics,False
78661,David Kneeland,1881,San Francisco,CA,,,Athletics,False
78142,Henry Brawley,1876,Roxbury,MA,,,Athletics,False
78526,Sidney Hatch,1883,River Forest,IL,168 cm,57 kg,Athletics,False
78896,Frank Pierce,1908,Irving,NY,178 cm,65 kg,Athletics,False
78779,Sammy Mellor,1880,Yonkers,NY,178 cm,58 kg,Athletics,False
79082,Mike Spring,1879,Brooklyn,NY,167 cm,54 kg,Athletics,False
78437,William Garcia,1877,Oakland,CA,,,Athletics,False
78908,Guy Porter,1884,Newton,MA,,,Athletics,False
78716,Fred Lorz,1884,Manhattan,NY,172 cm,69 kg,Athletics,False
922440,Louis Crancer,1871,St. Louis,MO,,,Athletics,False
922456,William Meyer,1880,Peru,IL,,,Athletics,False
892057,Mark Catlin,1882,Aurora,IL,,,Athletics,False
892027,Lucian Blackmer,1881,Owensboro,KY,,,Athletics,False
892011,Lester Bailey,1879,Chicago,IL,,,Athletics,False
892193,Lawrence Ketchum,1880,New York,NY,,,Athletics,False
27762,John January,1882,Ferguson,MO,,,Athletics,False
892237,William McCulloch,1886,Port Royal,PA,,,Athletics,False
892227,Jim Masker,1880,Salina,KS,180 cm,81 kg,Athletics,False
892329,Alfred Sandau,1886,Cincinnati,OH,,,Athletics,False
27705,Oscar Brockmeyer,1883,St. Louis,MO,,,Athletics,False
79005,Fred Schule,1879,Preston,IA,,,Athletics,False
79034,Thad Shideler,1883,Indianapolis,IN,,,Athletics,False
78049,Lesley Ashburner,1883,Philadelphia,PA,,,Athletics,False
78768,Ward McLanahan,1883,Hollidaysburg,PA,,,Athletics,False
922455,Louis Mertz,1883,Port Chester,NY,,,Athletics,False
18272,Sam Jones,1880,Fairfield,CT,189 cm,82 kg,Athletics,False
79152,George Varnell,1882,Chicago,IL,,,Athletics,False
922437,Edward Cairns,1883,Jersey City,NJ,,,Athletics,False
892107,Edward Ferriss,1877,Aurora,IL,,,Athletics,False
922446,Harry Halleck,1942,Terre Haute,IN,,,Athletics,False
892374,Norman Tooker,1884,?,NJ,,,Athletics,False
78421,Emil Freymark,1876,St. Louis,MO,,,Athletics,False
79016,Garrett Serviss,1907,Ithaca,NY,,,Athletics,False
892221,William Lowe,1879,Rochester,NY,,,Athletics,False
892074,Dean Cromwell,1879,Turner,OR,,,Athletics,False
892286,Zellmer Pettet,1880,Cleveland,OH,177 cm,,Athletics,False
102422,Gwynne Evans,1880,St. Louis,MO,,,Athletics,False
78074,Ervin Barker,1883,Cresco,IA,,,Athletics,False
922453,James Matthews,1882,Richmond,VA,,,Athletics,False
78427,John Fuhrer,1880,La Harpe,IL,185 cm,80 kg,Athletics,False
78114,John Biller,1877,Newark,NJ,,,Athletics,False
79087,Robert Stangland,1881,New York,NY,,,Athletics,False
892114,George Fox,1881,Philadelphia,PA,,,Athletics,False
2791,George Stadel,1881,St. Louis,MO,,,Athletics,False
78374,Fred Engelhardt,1879,New York,NY,,,Athletics,False
118304,Gilbert Van Cleve,1880,Staunton,IL,,,Athletics,False
78871,John Oxley,1881,Marion,IA,,,Athletics,False
922444,Edward French,1886,Chesaning,MI,,,Athletics,False
78649,Con King,1880,Senatobia,MS,,,Athletics,False
78395,Henry Field,1878,Slater,MO,,,Athletics,False
892154,Louis Heyden,1875,Virginia,MN,,,Athletics,False
79719,Frank Connolly,1873,South Boston,MA,,,Athletics,False
78977,Ralph Rose,1884,Healdsburg,CA,195 cm,115 kg,Athletics,False
78307,John DeWitt,1881,Phillipsburg,NJ,,,Athletics,False
78487,Jack Guiney,1882,Middlesex County,MA,,,Athletics,False
78241,Wesley Coe,1878,Boston,MA,178 cm,95 kg,Athletics,False
892289,Alfred Plaw,1880,Oakland,CA,,,Athletics,False
892233,Tiny Maxwell,1883,Chicago,IL,193 cm,109 kg,Athletics,False
78608,Albert Johnson,1880,Stoughton,WI,,,Athletics,False
18265,Lawrence Feuerbach,1879,Manhattan,NY,,,Athletics,False
892123,Burton Gale,1885,Aurora,IL,,82 kg,Athletics,False
892003,Earl Alexander,1883,Kansas City,MO,,,Athletics,False
892313,Fred Rodgers,1882,Manhattan,NY,,,Athletics,False
78219,Charles Chadwick,1874,Brooklyn,NY,,,Athletics,False
892169,John Hines,1880,New York,NY,,,Athletics,False
78547,Charles Hennemann,1866,Keokuk,IA,,,Athletics,False
18264,Charles Dieges,1865,New York,NY,,,Athletics,False
892281,Edwin Parry,1885,Albia,IA,,,Athletics,False
922464,Ivan Steckle,1908,Harrison,ID,,,Athletics,False
892372,John Tobin,1880,Macomb,IL,,,Athletics,False
892177,Wallace Hurley,1883,Solebury,PA,,,Athletics,False
892262,Harry Moore,1933,Greenwich,CT,,,Athletics,False
78992,LeRoy Samse,1883,Kokomo,IN,,,Athletics,False
79192,Lou Wilkins,1882,Bourbon,IN,,,Athletics,False
892088,Norman Dole,1880,Kapa‛a,HI,,,Athletics,False
78034,Claude Allen,1885,Olean,NY,,,Athletics,False
78336,Walter Dray,1886,Peoria,IL,178 cm,64 kg,Athletics,False
892146,Culver Hastedt,1883,St. Louis,MO,,,Athletics,False
892079,John Danaher,1885,New York,NY,,,Athletics,False
892375,Harry Tootle,1882,Saint Joseph,MO,,,Athletics,False
892283,Chester Peabody,1881,Manhattan,NY,,,Athletics,False
79729,George Queyrouze,1882,New Orleans,LA,,,Athletics,False
892105,Frank Fauntleroy,1908,St. Louis,MO,,,Athletics,False
60575,Albert Bechestobill,1879,St. Louis,MO,180 cm,,Athletics,False
892336,Mervyn Shaw,1878,Detroit,MI,,,Athletics,False
892360,Lawrence Sykes,1887,Waukesha,WI,,,Athletics,False
892230,George Mattis,1880,?,MO,,,Athletics,False
60790,Fred Warmbold,1875,St. Louis,MO,,,Athletics,False
892034,Frank Bokern,1876,St. Louis,MO,,,Athletics,False
892025,Arthur Birge,1879,St. Louis,MO,,,Athletics,False
892408,William Williams,1877,Ida Grove,IA,,,Athletics,False
902304,Alfred Heerdt,1881,Buffalo,NY,,,Basketball,False
902315,Albert Manweiler,1880,Buffalo,NY,,,Basketball,False
902321,George Redlein,1885,Buffalo,NY,,,Basketball,False
902308,Melvin Idarius,1940,Los Angeles,CA,,,Basketball,False
902327,Carl Watson,1886,Chicago,IL,,,Basketball,False
902290,Martin Arhelger,1876,St. Louis,MO,,,Basketball,False
902320,Robert Rauscher,1883,St. Louis,MO,,,Basketball,False
902302,Lindsley Forbes,1877,Nashville,TN,,,Basketball,False
902301,Tracy Farnham,1884,Elmira,NY,,,Basketball,False
902299,Arva Cunningham,1881,Adel,IA,,,Basketball,False
902293,Frank Beebe,1879,Napa,CA,,,Basketball,False
8666,George Finnegan,1881,San Francisco,CA,,47 kg,Boxing,False
8632,Miles Burke,1885,St. Louis,MO,160 cm,49 kg,Boxing,False
8709,Oliver Kirk,1884,Beatrice,NE,,52 kg,Boxing,False
8686,Frank Haller,1883,San Francisco,CA,,57 kg,Boxing,False
8775,Harry Spanjer,1873,Grand Rapids,MI,,61 kg,Boxing,False
8791,Russell Van Horn,1885,?,PA,,61 kg,Boxing,False
8782,Peter Sturholdt,1885,Red Wing,MN,,,Boxing,False
8696,Kenneth Jewett,1880,Fitchburg,MA,,,Boxing,False
8769,Arthur Seward,1876,Ontonagon,MI,,,Boxing,False
8659,Jack Egan,1878,Philadelphia,PA,,60 kg,Boxing,False
8780,Ben Spradling,1879,Washington,MO,,70 kg,Boxing,False
8618,Sam Berger,1884,Chicago,IL,188 cm,82 kg,Boxing,False
8733,Bill Michaels,1876,Alcoa,TN,,77 kg,Boxing,False
14821,Marcus Hurley,1883,New Rochelle,NY,181 cm,,Cycling Track,False
14189,Burton Downing,1885,San Jose,CA,,,Cycling Track,False
14519,Oscar Goerke,1883,Brooklyn,NY,,,Cycling Track,False
13410,Arthur Andrews,1876,Muncie,IN,,,Cycling Track,False
17197,Harry Wittmann,1885,Lincoln,NE,185 cm,,Cycling Track,False
17182,Anthony Williamsen,1880,Milwaukee,WI,,,Cycling Track,False
17175,George Wiley,1881,Little Falls,NY,163 cm,,Cycling Track,False
15565,J. Nash McCrea,1887,Springfield,IL,,,Cycling Track,False
15260,Sam LaVoice,1905,Oriskany,NY,,,Cycling Track,False
892090,Oliver Dorlon,1876,Lynbrook,NY,,,Cycling Track,False
892200,Frank Kramer,1880,Evansville,IN,,,Cycling Track,False
892066,George Collett,1875,New Haven,CT,,,Cycling Track,False
892022,Menus Bedell,1883,Baldwin,NY,,,Cycling Track,False
892112,Joseph Fogler,1884,New York,NY,,,Cycling Track,False
892051,Frank Cadwell,1879,West Hartford,CT,,,Cycling Track,False
892036,James Bowler,1875,Chicago,IL,,,Cycling Track,False
892316,Eddie Root,1880,Providence,RI,,,Cycling Track,False
892264,Jimmy Moran,1880,Chelsea,MA,,,Cycling Track,False
892021,John Bedell,1880,Baldwin,NY,,,Cycling Track,False
51440,Frank Kehoe,1882,Chicago,IL,,,Diving,False
23676,Theodore Carstens,1879,Cedarburg,WI,,,Fencing,False
23807,Charles Tatham,1854,New York,NY,180 cm,,Fencing,False
23809,Fitzhugh Townsend,1906,New York,NY,,,Fencing,False
23714,William Grebe,1869,Chicago,IL,,,Fencing,False
23770,William Scott O'Connor,1864,Pittsburgh,PA,,,Fencing,False
27695,Charles Bartliff,1886,Memphis,TN,,,Football,False
27703,Warren Brittingham,1886,St. Louis,MO,,,Football,False
27721,Alexander Cudmore,1888,St. Louis,MO,,,Football,False
27761,Charles January,1888,Ferguson,MO,,,Football,False
27763,Tom January,1886,St. Louis,MO,,,Football,False
27779,Ray Lawler,1888,?,MO,,,Football,False
27790,Louis Menges,1888,East St. Louis,IL,,,Football,False
27714,George Cooke,1883,St. Louis,MO,,,Football,False
27715,Tom Cooke,1885,St. Louis,MO,,,Football,False
27717,Cormic Cosgrove,1869,La Salle,IL,,,Football,False
27729,Edward Dierkes,1886,St. Louis,MO,,,Football,False
27730,Martin Dooling,1886,Alton,IL,,,Football,False
27759,Claude Jameson,1886,St. Louis,MO,,,Football,False
27760,Henry Jameson,1883,St. Louis,MO,,,Football,False
27799,Leo O'Connell,1883,St. Louis,MO,,,Football,False
27831,Harry Tate,1886,St. Louis,MO,,,Football,False
892245,George McGrew,1851,Lexington,MO,,,Golf,False
18149,Doug Cadwallader,1884,Springfield,IL,,,Golf,False
18160,Walter Egan,1881,Chicago,IL,178 cm,,Golf,False
18213,Warren Wood,1887,Chicago,IL,178 cm,,Golf,False
18140,Bart Adams,1866,St. Louis,MO,,,Golf,False
18159,Chandler Egan,1884,Chicago,IL,,,Golf,False
18196,Charles Scudder,1864,St. Louis,MO,,,Golf,False
18189,Harry Potter,1881,St. Louis,MO,,,Golf,False
2789,Fred Semple,1872,St. Louis,MO,,,Golf,False
892012,John Ballard,1872,Zanesville,OH,,,Golf,False
18166,Simon Harbaugh,1873,Manns Choice,PA,,,Golf,False
18182,Burt McKinnie,1879,Pleasanton,KS,,,Golf,False
18198,Harold Simpkins,1885,St. Louis,MO,,,Golf,False
18185,Frank Newton,1874,Washington,DC,,,Golf,False
18176,Orus Jones,1867,Jackson,OH,,,Golf,False
18151,Lee Carleton,1862,Cumberland,MD,,,Golf,False
18174,Art Hussey,1882,Toledo,OH,,,Golf,False
18178,Edward Lansing,1856,Palmyra,MO,,,Golf,False
18195,Ned Sawyer,1882,Pine Island,MN,,,Golf,False
18169,Leon Hazelton,1876,Granville,MA,,,Golf,False
18153,Henry Case,1934,Los Angeles,CA,,,Golf,False
18171,Joseph Howard,1878,St. Louis,MO,,,Golf,False
18148,William Burton,1875,Vicksburg,MS,,,Golf,False
18141,Harry Allen,1876,Pittsfield,MA,,,Golf,False
18204,Herbert Sumney,1870,Malta,IL,,,Golf,False
18145,Tim Boyd,1861,Natchez,MS,,,Golf,False
18170,Walter Hersey,1879,South Boston,MA,,,Golf,False
18177,Al Lambert,1875,Alexandria,VA,167 cm,,Golf,False
18192,Sim Price,1882,St. Louis,MO,,,Golf,False
18186,George Oliver,1883,Birmingham,AL,,,Golf,False
18190,George Powell,1869,Baltimore,MD,,,Golf,False
18187,Mason Phelps,1885,Chicago,IL,,,Golf,False
18207,Abner Vickery,1879,Ottawa,KS,,,Golf,False
2766,Edwin Hunter,1874,Fond du Lac,WI,,,Golf,False
18173,Bob Hunter,1886,Chicago,IL,,,Golf,False
18146,John Brandt,1883,St. Louis,MO,,,Golf,False
892254,Bonnar Miller,1869,St. Louis,MO,,,Golf,False
18214,Meade Yates,1864,Springfield,IL,,,Golf,False
18202,Art Stickney,1879,St. Louis,MO,,,Golf,False
18157,Bernard Edmunds,1868,Danville,VA,,,Golf,False
18183,Nat Moore,1884,Chicago,IL,,,Golf,False
18142,Louis Allis,1866,Milwaukee,WI,,,Golf,False
18168,Raymond Havemeyer,1884,Orange,NJ,,,Golf,False
18212,William Withers,1864,Lexington,KY,,,Golf,False
18203,Stu Stickney,1877,St. Louis,MO,,,Golf,False
18144,Alfred Annan,1874,Webster Groves,MO,,,Golf,False
2775,Ralph McKittrick,1877,St. Louis,MO,,,Golf,False
18161,Robert Thach,1866,Athens,AL,,,Golf,False
18167,Arthur Havemeyer,1882,Brick Church,NJ,,,Golf,False
18197,Wallace Shaw,1870,Watervliet,NY,,,Golf,False
18165,William Groseclose,1858,Salisbury,NC,,,Golf,False
18179,Allan Lard,1866,Lexington,KY,,,Golf,False
892247,Aeneas McIntosh,1920,Seattle,WA,,,Golf,False
18152,Murray Carleton,1885,St. Louis,MO,,,Golf,False
18209,Harry Weber,1882,Toledo,OH,,,Golf,False
18200,Clement Smoot,1884,Highland Park,IL,,,Golf,False
18199,William Smith,1865,Philadelphia,PA,,,Golf,False
18150,Jack Cady,1866,New York,NY,,,Golf,False
18155,Ned Cummins,1886,Chicago,IL,,,Golf,False
18193,John Rahm,1854,Richmond,VA,,,Golf,False
18156,Edgar Davis,1873,Alton,IL,,,Golf,False
18188,Clarkson Potter,1880,Kansas City,MO,,,Golf,False
18172,Jarvis Hunt,1863,Weathersfield,VT,,,Golf,False
18201,James Stack,1860,Fond du Lac,WI,,,Golf,False
18164,Edward Gould,1874,St. Louis,MO,,,Golf,False
18143,Clarence Angier,1853,Atlanta,GA,,,Golf,False
18175,Lee Jones,1874,Chicago,IL,,,Golf,False
18154,Charles Cory,1857,Boston,MA,180 cm,,Golf,False
2800003,Sid Walker,1863,St. Louis,MO,,,Golf,False
2800004,Heyward Leavitt,1861,New York,NY,,,Golf,False
2800005,Harold Bend,1870,Staten Island,NY,,,Golf,False
2800007,Robert Finkbine,1884,Carroll,IA,,,Golf,False
2800008,Richard Kimball,1867,?,OH,,,Golf,False
2800009,Warren Dickinson,1868,Des Moines,IA,,,Golf,False
2800011,Harry Ferguson,1931,Cedar Rapids,IA,,,Golf,False
2800012,Fritz Guinand,1884,Des Moines,IA,,,Golf,False
2800013,Albert Kinsler,1873,Indianapolis,IN,,,Golf,False
2800014,William Coldham,1865,Toledo,OH,,,Golf,False
2800015,Hughes Diller,1884,Springfield,IL,,,Golf,False
2800016,David Fredericks,1872,?,PA,,,Golf,False
2800017,William Carnegie,1867,Pittsburgh,PA,,,Golf,False
2800018,Lafe Thompson,1851,Benton,IN,,,Golf,False
2800020,Clemens Jones,1858,Wheeling,WV,,,Golf,False
2800021,George Brokaw,1879,Long Branch,NJ,,,Golf,False
2800022,Archibald Graham,1873,Paterson,NJ,,,Golf,False
18158,Ken Edwards,1886,Chicago,IL,,,Golf,False
18181,John Maxwell,1871,Olena,IL,,,Golf,False
892257,Ardo Mitchell,1884,Rock Island,IL,,,Golf,False
892259,Leon Mitchell,1884,Rock Island,IL,,,Golf,False
892078,Benjamin Cummins,1856,Carmichaels,PA,,,Golf,False
18222,George Passmore,1889,St. Louis,MO,,,Lacrosse,False
18223,William Passmore,1882,St. Louis,MO,,,Lacrosse,False
18226,Albert Venn,1867,Marshall,MI,,,Lacrosse,False
102561,Charles Jacobus,1840,Seneca,NY,,,Roque,False
102560,Charles Brown,1867,Onarga,IL,,,Roque,False
102563,William Chalfant,1854,Mount Pleasant,OH,,,Roque,False
40678,Frank Greer,1879,East Boston,MA,,,Rowing,False
40907,Constance Titus,1873,Pass Christian,MS,,,Rowing,False
40625,Divie Duffield,1870,Detroit,MI,,,Rowing,False
892007,Edward Atherton,1884,Hartford,CT,,,Rowing,False
40809,John Mulcahy,1876,New York,NY,,,Rowing,False
40915,Bill Varley,1880,New York,NY,,,Rowing,False
40705,John Hoben,1884,Greenpoint,NY,,,Rowing,False
40844,Joe Ravannack,1878,New Orleans,LA,,,Rowing,False
40927,John Wells,1929,New Orleans,LA,,,Rowing,False
40642,Robert Farnan,1877,New York,NY,,,Rowing,False
40855,Joseph Ryan,1879,Brooklyn,NY,,,Rowing,False
40723,John Joachim,1874,Pomeroy,OH,,,Rowing,False
40568,Joe Buerger,1870,St. Louis,MO,,,Rowing,False
40917,Gus Voerg,1870,St. Louis,MO,,,Rowing,False
40627,Frank Dummerth,1871,St. Louis,MO,,,Rowing,False
40893,Arthur Stockhoff,1879,St. Louis,MO,,,Rowing,False
40617,George Dietz,1880,St. Louis,MO,,,Rowing,False
40816,Al Nasse,1878,St. Louis,MO,,,Rowing,False
40898,Fred Suerig,1878,Washington,MO,,,Rowing,False
40531,Charles Aman,1887,Kansas City,MO,,,Rowing,False
40660,John Freitag,1877,Columbia,IL,,,Rowing,False
40697,Lou Heim,1874,St. Louis,MO,,,Rowing,False
40674,Mike Gleason,1876,Philadelphia,PA,,,Rowing,False
40863,Frank Schell,1884,Harrisburg,PA,,,Rowing,False
40652,Jim Flanigan,1878,Philadelphia,PA,,,Rowing,False
40535,Charles Armstrong,1881,Philadelphia,PA,,,Rowing,False
40758,Hunter Lott,1880,Philadelphia,PA,,,Rowing,False
40615,Joe Dempsey,1875,Philadelphia,PA,,,Rowing,False
892337,Frederick Shepheard,1879,Port Jervis,NY,,,Rowing,False
892218,George Lloyd,1880,Arlington,MA,,,Rowing,False
892365,James Ten Eyck,1887,Worcester,MA,,,Rowing,False
892165,Ernest Hess,1874,St. Louis,MO,,,Rowing,False
892198,Herman Kirtman,1872,St. Louis,MO,,,Rowing,False
892186,Clarence Johnson,1878,Boston,MA,,,Rowing,False
892409,Jesse Williamson,1881,Philadelphia,PA,,,Rowing,False
892244,William McGowan,1874,Washington,DC,,,Rowing,False
892127,Norman Garrett,1879,Rockville,MD,,,Rowing,False
60611,Joseph Dilg,1878,St. Louis,MO,,,Rowing,False
892232,Walter Maurice,1876,Hamtramck,MI,,,Rowing,False
892310,Charles Ritter,1871,New Albany,OH,,,Rowing,False
892026,Charles Bisser,1884,Quincy,IL,,,Rowing,False
892019,Ernest Beal,1875,St. Louis,MO,,,Rowing,False
892063,Ralph Clark,1879,Bellevue,OH,,,Rowing,False
892147,Lewis Hanmer,1877,Detroit,MI,,,Rowing,False
892102,Harold Emmons,1875,Detroit,MI,,,Rowing,False
892393,Edward Wasey,1880,Detroit,MI,,,Rowing,False
892179,Richard Inglis,1880,Detroit,MI,,,Rowing,False
892361,James Symington,1877,Detroit,MI,,,Rowing,False
892071,Iltred Craig,1877,Detroit,MI,,,Rowing,False
51460,Scott Leary,1881,Shasta,CA,,,Swimming,False
51308,Charlie Daniels,1885,Dayton,OH,183 cm,70 kg,Swimming,False
51354,David Gaul,1886,Lafayette,PA,,,Swimming,False
51366,Budd Goodwin,1883,New York,NY,,,Swimming,False
51589,Ray Thorne,1887,Chicago,IL,,,Swimming,False
51381,David Hammond,1881,Chicago,IL,,,Swimming,False
51515,Bill Orthwein,1881,St. Louis,MO,,,Swimming,False
79149,George Van Cleaf,1879,Northfield,NY,173 cm,66 kg,Swimming,False
102418,Joe Ruddy,1878,New York,NY,,,Swimming,False
102423,David Bratton,1904,Chicago,IL,,,Swimming,False
102424,David Hesser,1908,Manhattan,NY,,,Swimming,False
922359,Oscar St. Cyr,1883,Lincoln,NE,,,Swimming,False
892392,Harold Warren,1886,New York,NY,,,Swimming,False
51581,Edwin Swatek,1885,Chicago,IL,,,Swimming,False
51251,Edgar Adams,1868,Grafton,WV,,,Swimming,False
51557,Marquard Schwarz,1887,St. Louis,MO,,,Swimming,False
51383,Jam Handy,1886,Philadelphia,PA,,,Swimming,False
51490,John Meyers,1880,Cincinnati,OH,,,Swimming,False
102420,Hugo Goetz,1884,Chicago,IL,,,Swimming,False
102421,Amedee Reyburn,1879,St. Louis,MO,,,Swimming,False
922352,William Loehde,1884,Chicago,IL,,,Swimming,False
51317,Billy Dickey,1874,New York,NY,,,Swimming,False
51548,Newman Samuel,1880,St. Louis,MO,,,Swimming,False
54925,Gus Goessling,1878,St. Louis,MO,,,Swimming,False
